Alloy,Elements,Phases considered,number,Al,Co,Cr,Fe,Ni,Cu,Mn,Ti,V,Nb,Mo,Zr,Hf,Ta,W,C,Mg,Zn,Si,N,Li,Sn,B,Y,Pd,VEC,dSmix,Elect.Diff,Atom.Size.Diff,dHmix
Fe0.40Ni0.20Cr0.20Co0.20,"['Fe', 'Ni', 'Cr', 'Co']",0,4,0.0,0.2,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.200000000000001,11.076402629827063,0.08660254037844387,0.0033352302400859106,-3.0400000000000005
Fe0.40Ni0.20Cr0.30Co0.10,"['Fe', 'Ni', 'Cr', 'Co']",0,4,0.0,0.1,0.30000000000000004,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,10.641347960694029,0.09848857801796108,0.0032139225742500582,-3.440000000000001
Fe0.40Ni0.30Cr0.10Co0.20,"['Fe', 'Ni', 'Cr', 'Co']",2,4,0.0,0.2,0.1,0.4,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.600000000000001,10.64134796069403,0.07582875444051547,0.003291742257761938,-2.6000000000000005
Fe0.40Ni0.30Cr0.20Co0.10,"['Fe', 'Ni', 'Cr', 'Co']",0,4,0.0,0.1,0.2,0.4,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,10.641347960694029,0.08916277250063505,0.0031687702110481694,-3.4400000000000013
Fe0.40Ni0.40Cr0.10Co0.10,"['Fe', 'Ni', 'Cr', 'Co']",2,4,0.0,0.1,0.1,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.700000000000001,9.923768183273928,0.07874007874011807,0.003122965095478718,-2.880000000000001
Fe0.50Ni0.10Cr0.10Co0.30,"['Fe', 'Ni', 'Cr', 'Co']",0,4,0.0,0.30000000000000004,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,9.71368443199303,0.06708203932499367,0.003726053192309708,-1.9600000000000004
Fe0.50Ni0.10Cr0.20Co0.20,"['Fe', 'Ni', 'Cr', 'Co']",0,4,0.0,0.2,0.2,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.148739101126065,0.08185352771872452,0.003617873678117019,-2.4000000000000004
Fe0.50Ni0.10Cr0.30Co0.10,"['Fe', 'Ni', 'Cr', 'Co']",0,4,0.0,0.1,0.30000000000000004,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.700000000000001,9.71368443199303,0.0943398113205661,0.0035063581547957368,-2.52
Fe0.50Ni0.20Cr0.10Co0.20,"['Fe', 'Ni', 'Cr', 'Co']",2,4,0.0,0.2,0.1,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,10.148739101126065,0.07035623639735142,0.003577822841891994,-2.2800000000000002
Fe0.50Ni0.20Cr0.20Co0.10,"['Fe', 'Ni', 'Cr', 'Co']",0,4,0.0,0.1,0.2,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,10.148739101126063,0.08455767262643883,0.003465018592569844,-2.8400000000000007
Fe0.50Ni0.30Cr0.10Co0.10,"['Fe', 'Ni', 'Cr', 'Co']",2,4,0.0,0.1,0.1,0.5,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,9.71368443199303,0.07348469228349531,0.003423179835183487,-2.6000000000000005
Fe0.60Ni0.10Cr0.10Co0.20,"['Fe', 'Ni', 'Cr', 'Co']",2,4,0.0,0.2,0.1,0.6000000000000001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.200000000000001,9.053658845007861,0.06442049363362562,0.0038426638526408412,-1.8000000000000003
Fe0.60Ni0.10Cr0.20Co0.10,"['Fe', 'Ni', 'Cr', 'Co']",2,4,0.0,0.1,0.2,0.6000000000000001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.900000000000001,9.053658845007861,0.07968688725254618,0.0037378607576103143,-2.08
Fe0.60Ni0.20Cr0.10Co0.10,"['Fe', 'Ni', 'Cr', 'Co']",2,4,0.0,0.1,0.1,0.6000000000000001,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,9.053658845007861,0.06782329983125268,0.003699109268517935,-2.16
Fe0.70Ni0.10Cr0.10Co0.10,"['Fe', 'Ni', 'Cr', 'Co']",2,4,0.0,0.1,0.1,0.7000000000000001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.100000000000001,7.819354801674711,0.06164414002968977,0.003955838542820439,-1.56
Fe0.10Ni0.10Cr0.10Cu0.70,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.1,0.1,0.1,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.100000000000001,7.819354801674711,0.08593602271457515,0.016762799949004873,7.720000000000001
Fe0.10Ni0.10Cr0.20Cu0.60,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.2,0.1,0.1,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000001,9.053658845007861,0.09769851585361974,0.01562717776758623,9.120000000000001
Fe0.10Ni0.10Cr0.30Cu0.50,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.30000000000000004,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.100000000000001,9.71368443199303,0.10818964830333816,0.014402288284474969,9.56
Fe0.10Ni0.10Cr0.40Cu0.40,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.4,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.600000000000001,9.92376818327393,0.11774973460691968,0.013063044464385344,9.040000000000001
Fe0.10Ni0.10Cr0.50Cu0.30,"['Fe', 'Ni', 'Cr', 'Cu']",0,4,0.0,0.0,0.5,0.1,0.1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.100000000000001,9.71368443199303,0.12658988901172172,0.011569803521576856,7.560000000000001
Fe0.10Ni0.10Cr0.60Cu0.20,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.6000000000000001,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6000000000000005,9.053658845007861,0.13485177047410257,0.009852795358540431,5.120000000000001
Fe0.10Ni0.10Cr0.70Cu0.10,"['Fe', 'Ni', 'Cr', 'Cu']",0,4,0.0,0.0,0.7000000000000001,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.819354801674711,0.14263590010933452,0.007764972583767406,1.7199999999999998
Fe0.10Ni0.20Cr0.10Cu0.60,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.1,0.1,0.2,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000002,9.053658845007861,0.08686195945291574,0.015705818960522127,7.160000000000002
Fe0.10Ni0.20Cr0.20Cu0.50,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.2,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,10.148739101126065,0.09851395840184267,0.01448757992454502,7.640000000000001
Fe0.10Ni0.20Cr0.30Cu0.40,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.30000000000000004,0.1,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.64134796069403,0.10892658077806355,0.013157020746334009,7.160000000000002
Fe0.10Ni0.20Cr0.40Cu0.30,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.4,0.1,0.2,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,10.64134796069403,0.11842719282327016,0.01167580480176194,5.7200000000000015
Fe0.10Ni0.20Cr0.50Cu0.20,"['Fe', 'Ni', 'Cr', 'Cu']",0,4,0.0,0.0,0.5,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.148739101126065,0.1272202814019841,0.009977055708886804,3.3200000000000007
Fe0.10Ni0.20Cr0.60Cu0.10,"['Fe', 'Ni', 'Cr', 'Cu']",0,4,0.0,0.0,0.6000000000000001,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,9.053658845007861,0.13544371524733084,0.007922049196237953,-0.040000000000000036
Fe0.10Ni0.30Cr0.10Cu0.50,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.1,0.1,0.30000000000000004,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,9.71368443199303,0.08777812939451361,0.014572372363861514,6.280000000000001
Fe0.10Ni0.30Cr0.20Cu0.40,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.2,0.1,0.30000000000000004,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.400000000000002,10.64134796069403,0.0993227063666712,0.013250330530232763,5.840000000000001
Fe0.10Ni0.30Cr0.30Cu0.30,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.30000000000000004,0.1,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.900000000000002,10.923873068981095,0.10965856099730655,0.011780852346490133,4.440000000000001
Fe0.10Ni0.30Cr0.40Cu0.20,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.4,0.1,0.30000000000000004,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.400000000000002,10.641347960694029,0.11910079764636346,0.010099787367028363,2.079999999999999
Fe0.10Ni0.30Cr0.50Cu0.10,"['Fe', 'Ni', 'Cr', 'Cu']",0,4,0.0,0.0,0.5,0.1,0.30000000000000004,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,9.71368443199303,0.12784756548327397,0.008076071304079065,-1.2400000000000007
Fe0.10Ni0.40Cr0.10Cu0.40,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.1,0.1,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,9.92376818327393,0.08868483523128391,0.013342987798891722,5.08
Fe0.10Ni0.40Cr0.20Cu0.30,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.2,0.1,0.4,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,10.64134796069403,0.10012492197250387,0.011884971445096407,3.720000000000001
Fe0.10Ni0.40Cr0.30Cu0.20,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.30000000000000004,0.1,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,10.64134796069403,0.1103856874780422,0.01022104540153015,1.4000000000000004
Fe0.10Ni0.40Cr0.40Cu0.10,"['Fe', 'Ni', 'Cr', 'Cu']",0,4,0.0,0.0,0.4,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,9.92376818327393,0.1197706140921053,0.008227210459780657,-1.88
Fe0.10Ni0.50Cr0.10Cu0.30,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.1,0.1,0.5,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.700000000000001,9.71368443199303,0.08958236433584445,0.011988186288664016,3.5600000000000005
Fe0.10Ni0.50Cr0.20Cu0.20,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.2,0.1,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,10.148739101126065,0.1009207609959417,0.010340881652020564,1.2800000000000002
Fe0.10Ni0.50Cr0.30Cu0.10,"['Fe', 'Ni', 'Cr', 'Cu']",0,4,0.0,0.0,0.30000000000000004,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,9.71368443199303,0.11110805551354051,0.008375622734488412,-1.9600000000000009
Fe0.10Ni0.60Cr0.10Cu0.20,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.1,0.1,0.6000000000000001,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000001,9.053658845007861,0.09047098982546822,0.010459344988193595,1.72
Fe0.10Ni0.60Cr0.20Cu0.10,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.2,0.1,0.6000000000000001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,9.053658845007861,0.10171037311896947,0.008521450606054939,-1.480000000000001
Fe0.10Ni0.70Cr0.10Cu0.10,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.1,0.1,0.7000000000000001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,7.819354801674711,0.0913509715328741,0.008664824560970003,-0.43999999999999984
Fe0.20Ni0.10Cr0.10Cu0.60,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.1,0.2,0.1,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,9.053658845007861,0.08261355820929141,0.015895116336767656,9.560000000000002
Fe0.20Ni0.10Cr0.20Cu0.50,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.2,0.2,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,10.148739101126065,0.09478923989567589,0.014692581332385456,9.920000000000002
Fe0.20Ni0.10Cr0.30Cu0.40,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.30000000000000004,0.2,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,10.64134796069403,0.1055698820687037,0.013382420149515005,9.320000000000002
Fe0.20Ni0.10Cr0.40Cu0.30,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.4,0.2,0.1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,10.64134796069403,0.11534730165894658,0.01192922427937076,7.760000000000002
Fe0.20Ni0.10Cr0.50Cu0.20,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.5,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,10.148739101126065,0.12435835315731722,0.010272468776146874,5.24
Fe0.20Ni0.10Cr0.60Cu0.10,"['Fe', 'Ni', 'Cr', 'Cu']",3,4,0.0,0.0,0.6000000000000001,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.300000000000001,9.053658845007861,0.1327591804735177,0.00829100944434971,1.7600000000000002
Fe0.20Ni0.20Cr0.10Cu0.50,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.1,0.2,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,10.148739101126065,0.08357631243360752,0.014776197428625421,8.24
Fe0.20Ni0.20Cr0.20Cu0.40,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.200000000000001,11.076402629827063,0.09562949335848221,0.013474169113496392,7.6800000000000015
Fe0.20Ni0.20Cr0.30Cu0.30,"['Fe', 'Ni', 'Cr', 'Cu']",3,4,0.0,0.0,0.30000000000000004,0.2,0.2,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.700000000000001,11.358927738114128,0.10632497354808045,0.012032059514001905,6.160000000000002
Fe0.20Ni0.20Cr0.40Cu0.20,"['Fe', 'Ni', 'Cr', 'Cu']",3,4,0.0,0.0,0.4,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,11.076402629827063,0.11603878661895779,0.010391712034013807,3.6800000000000006
Fe0.20Ni0.20Cr0.50Cu0.10,"['Fe', 'Ni', 'Cr', 'Cu']",0,4,0.0,0.0,0.5,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.699999999999999,10.148739101126063,0.1250000000000001,0.008438299701198757,0.2400000000000002
Fe0.20Ni0.30Cr0.10Cu0.40,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.1,0.2,0.30000000000000004,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000001,10.64134796069403,0.08452810183601651,0.013565297547052001,6.6
Fe0.20Ni0.30Cr0.20Cu0.30,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.2,0.2,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.100000000000001,11.35892773811413,0.09646242791885343,0.012134023256506421,5.120000000000001
Fe0.20Ni0.30Cr0.30Cu0.20,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.30000000000000004,0.2,0.30000000000000004,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.600000000000001,11.35892773811413,0.10707474025184467,0.010509602430102783,2.6799999999999997
Fe0.20Ni0.30Cr0.40Cu0.10,"['Fe', 'Ni', 'Cr', 'Cu']",0,4,0.0,0.0,0.4,0.2,0.30000000000000004,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.100000000000001,10.64134796069403,0.1167261752992876,0.008583062745209657,-0.7200000000000011
Fe0.20Ni0.40Cr0.10Cu0.30,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.1,0.2,0.4,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,10.641347960694029,0.08546929273136628,0.012235137295118253,4.640000000000001
Fe0.20Ni0.40Cr0.20Cu0.20,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.2,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.076402629827063,0.097288231559629,0.01062618499179161,2.24
Fe0.20Ni0.40Cr0.30Cu0.10,"['Fe', 'Ni', 'Cr', 'Cu']",0,4,0.0,0.0,0.30000000000000004,0.2,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,10.641347960694029,0.10781929326423914,0.008725424363843907,-1.1200000000000006
Fe0.20Ni0.50Cr0.10Cu0.20,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.1,0.2,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.399999999999999,10.148739101126065,0.08640023148117126,0.010741502302784846,2.3600000000000003
Fe0.20Ni0.50Cr0.20Cu0.10,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.2,0.2,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,10.148739101126063,0.09810708435174287,0.008865500243647607,-0.96
Fe0.20Ni0.60Cr0.10Cu0.10,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.1,0.2,0.6000000000000001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,9.053658845007861,0.08732124598286478,0.00900339707061011,-0.24000000000000055
Fe0.30Ni0.10Cr0.10Cu0.50,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.1,0.30000000000000004,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,9.71368443199303,0.07915175298121946,0.014977248899193676,10.36
Fe0.30Ni0.10Cr0.20Cu0.40,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.2,0.30000000000000004,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.64134796069403,0.09178779875342907,0.013694349471142534,9.680000000000003
Fe0.30Ni0.10Cr0.30Cu0.30,"['Fe', 'Ni', 'Cr', 'Cu']",3,4,0.0,0.0,0.30000000000000004,0.30000000000000004,0.1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.500000000000002,10.923873068981095,0.10288342918079671,0.012278128126354012,8.040000000000003
Fe0.30Ni0.10Cr0.40Cu0.20,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.4,0.30000000000000004,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.641347960694029,0.11289375536317331,0.010675657035356141,5.440000000000001
Fe0.30Ni0.10Cr0.50Cu0.10,"['Fe', 'Ni', 'Cr', 'Cu']",0,4,0.0,0.0,0.5,0.30000000000000004,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,9.71368443199303,0.12208603523745062,0.008785606182041892,1.8800000000000003
Fe0.30Ni0.20Cr0.10Cu0.40,"['Fe', 'Ni', 'Cr', 'Cu']",2,4,0.0,0.0,0.1,0.30000000000000004,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,10.64134796069403,0.08015609770940689,0.013784022333075957,8.280000000000001
